Encoder	Load cell	Time
0	5918	80392
0	5840	80403
0	5827	80415
0	5858	80427
0	5717	80439
0	5814	80451
0	5921	80462
0	5914	80474
0	5936	80486
0	5926	80498
0	5854	80509
0	5745	80521
0	5897	80533
0	5927	80545
0	6024	80556
0	5941	80568
0	5757	80580
0	5857	80592
0	5941	80604
0	5917	80615
0	5926	80627
0	5818	80641
0	5856	80651
0	5900	80662
0	5827	80674
0	5765	80686
0	5915	80698
0	5942	80709
0	5844	80721
0	5795	80733
0	5869	80745
0	5973	80757
0	5947	80768
0	5846	80780
0	5721	80792
0	5819	80804
0	5934	80815
0	5964	80827
0	5725	80839
0	5663	80851
0	5868	80862
0	5764	80874
0	5742	80886
0	5777	80898
0	5800	80910
0	5979	80921
0	5891	80933
0	5884	80945
0	5844	80957
0	5811	80968
0	5815	80980
0	5826	80992
0	5817	81004
0	5682	81016
0	5770	81027
0	5953	81039
0	6022	81053
0	5972	81063
0	5893	81076
0	5784	81086
0	5875	81098
0	6001	81110
0	5994	81121
0	5920	81133
0	5944	81145
0	5871	81157
0	5720	81168
0	5816	81180
0	5917	81192
0	5935	81204
0	5842	81215
0	5808	81227
0	5758	81239
0	5815	81251
0	5725	81263
0	5829	81274
0	5897	81286
0	5756	81298
0	5813	81310
0	5787	81321
0	5808	81333
0	5767	81345
0	5737	81357
0	5847	81368
0	5827	81380
0	5800	81392
0	5697	81404
0	5888	81416
0	5860	81427
0	5780	81439
0	5877	81451
0	5723	81463
0	5657	81474
0	5816	81486
0	5747	81502
0	5757	81512
0	5778	81522
0	5494	81533
0	5603	81545
0	5694	81557
0	5747	81569
0	5810	81580
0	5768	81592
0	5681	81604
0	5796	81616
0	5824	81627
0	5814	81639
0	5805	81651
0	5769	81663
0	5922	81675
0	5774	81686
0	5849	81698
0	5854	81710
0	5813	81722
0	5893	81733
0	5790	81745
0	5778	81757
0	5786	81771
0	5705	81781
0	5508	81792
0	5702	81804
0	5923	81816
0	5939	81827
0	6076	81839
0	5976	81851
0	5792	81863
0	5781	81874
0	5747	81886
0	5717	81898
0	5796	81910
0	5829	81922
0	5818	81935
0	5754	81945
0	5799	81957
0	5827	81969
0	5855	81980
0	5783	81992
0	5820	82004
0	5810	82016
0	5695	82028
0	5743	82039
0	5884	82051
0	5812	82063
0	5892	82075
0	5838	82086
0	5910	82098
0	5807	82110
0	5685	82122
0	5874	82133
0	6029	82145
0	5942	82157
0	5852	82169
0	5935	82181
0	5775	82192
0	5799	82204
0	5883	82216
0	5853	82228
0	5840	82239
0	5757	82251
0	5699	82263
0	5793	82275
0	6002	82286
0	5912	82298
0	5875	82310
0	5838	82322
0	5824	82334
0	5893	82345
0	5805	82361
0	5825	82371
0	5898	82381
0	5839	82392
0	5862	82404
0	5806	82416
0	5768	82428
0	5756	82439
0	5907	82451
0	5965	82463
0	6128	82477
0	6185	82487
0	6067	82498
0	6002	82516
0	5863	82526
0	5839	82535
0	6103	82545
0	6026	82557
0	6046	82569
0	6035	82581
0	5839	82592
0	6034	82604
0	5878	82616
0	5921	82628
0	6028	82639
0	6080	82651
0	6106	82663
0	6158	82675
0	5932	82687
0	5894	82698
0	5941	82710
0	6036	82722
0	5933	82734
0	6050	82745
0	6145	82757
0	5900	82769
0	5837	82781
0	5873	82794
0	5779	82804
0	5790	82816
0	6022	82828
0	6178	82840
0	6057	82851
0	6063	82863
0	6048	82875
0	5891	82887
0	5996	82898
0	6161	82910
0	6270	82922
0	6280	82934
0	6317	82945
0	6507	82957
0	6381	82969
0	6393	82981
0	6376	82993
0	6409	83004
0	6486	83016
0	6397	83028
0	6494	83040
0	6644	83051
0	6526	83063
0	6634	83075
0	6789	83087
0	6886	83099
0	6894	83110
0	6907	83122
0	6760	83134
0	6842	83146
0	6902	83157
0	6839	83169
0	6976	83181
0	7164	83193
0	7277	83204
0	7477	83224
0	7648	83234
0	7604	83244
0	7686	83254
0	7857	83263
0	7883	83275
0	7897	83287
0	7881	83298
0	8353	83310
0	8740	83322
0	9037	83334
0	9480	83346
0	9544	83357
0	9586	83369
0	9701	83381
0	9965	83393
0	10295	83405
0	10736	83416
0	11225	83428
0	11843	83440
0	12472	83452
0	13089	83463
0	13839	83475
0	14467	83487
0	15033	83499
0	15681	83510
0	16487	83522
0	17935	83534
0	19616	83546
0	21232	83558
0	22472	83569
0	23705	83581
0	25051	83593
0	26636	83605
0	28771	83616
0	31432	83628
0	35021	83642
0	38994	83652
0	42744	83664
0	45982	83675
0	48502	83687
0	50647	83699
0	52806	83711
0	55110	83722
0	57026	83734
0	59036	83746
0	61044	83758
0	62857	83769
0	64390	83781
0	66313	83793
0	68694	83805
0	71387	83817
0	74038	83828
0	76428	83840
0	77894	83852
0	78658	83864
0	79688	83875
0	80887	83887
0	81753	83899
0	82941	83911
0	84222	83922
0	84856	83934
0	85219	83948
0	85275	83958
0	85376	83969
0	85799	83981
0	86588	83993
0	87172	84005
0	86851	84017
0	86434	84028
0	86205	84042
0	86258	84052
0	86332	84064
0	86304	84075
0	86162	84087
0	86073	84099
0	85761	84111
0	85876	84122
0	86551	84134
0	87006	84146
0	86957	84158
0	86839	84170
0	87104	84181
0	87322	84193
0	86814	84205
0	86875	84217
0	87733	84228
0	87941	84240
0	87617	84252
0	87748	84264
0	87717	84275
0	87223	84287
0	86797	84299
0	87087	84311
0	87397	84323
0	86854	84334
0	86255	84346
0	86012	84358
0	85675	84370
0	85659	84381
0	86412	84393
0	86292	84405
0	85124	84417
0	84399	84428
0	83855	84443
0	82880	84453
0	82218	84464
0	82192	84476
0	82328	84487
0	81500	84499
0	80584	84511
0	80725	84523
0	80831	84534
0	80906	84546
0	81425	84558
0	81455	84570
0	81092	84581
0	80540	84593
0	80529	84605
0	80542	84617
0	80747	84629
0	80700	84640
0	80512	84652
0	80779	84666
0	80581	84676
0	80443	84687
0	81014	84699
0	81294	84711
0	81309	84723
0	80829	84734
0	80226	84746
0	79921	84758
0	79532	84770
0	79372	84781
0	78897	84793
0	78513	84805
0	78627	84817
0	78601	84829
0	78415	84842
0	77969	84852
0	77387	84864
0	77380	84876
0	77545	84887
0	77857	84899
0	77805	84911
0	77312	84923
0	76619	84934
0	76431	84946
0	76930	84958
0	77079	84970
0	77013	84982
0	76967	84993
0	76600	85005
0	76181	85017
0	76117	85029
0	76129	85040
0	76023	85052
0	76066	85064
0	76249	85076
0	76339	85087
0	76137	85099
0	75773	85111
0	75476	85123
0	75456	85135
0	75174	85146
0	75415	85158
0	75768	85170
0	75709	85182
0	75175	85193
0	74480	85205
0	74567	85217
0	74944	85229
0	75155	85244
0	75335	85255
0	75377	85265
0	75337	85276
0	74815	85288
0	74714	85299
0	74405	85311
0	73772	85323
0	73751	85335
0	74067	85346
0	74197	85358
0	74407	85370
0	74076	85384
0	73797	85394
0	73946	85412
0	74314	85422
0	74675	85432
0	74763	85441
0	74241	85452
0	73595	85464
0	73737	85476
0	73952	85488
0	74258	85499
0	74519	85511
0	74411	85523
0	74133	85535
0	73656	85546
0	73685	85558
0	74063	85570
0	74529	85582
0	74983	85593
0	75133	85605
0	75185	85617
0	74971	85629
0	75102	85644
0	75659	85654
0	76296	85665
0	76654	85676
0	76590	85688
0	76435	85699
0	76251	85711
0	76535	85723
0	76708	85735
0	76905	85746
0	76906	85758
0	76370	85770
0	75681	85782
0	75395	85794
0	74791	85805
0	72958	85817
0	71008	85829
0	69748	85841
0	67748	85852
0	65089	85864
0	62354	85876
0	58615	85888
0	54822	85900
0	52375	85911
0	50412	85923
0	47290	85935
0	43521	85947
0	40020	85958
0	37800	85970
0	36868	85982
0	36347	85994
0	35061	86005
0	33352	86017
0	31337	86029
0	29329	86045
0	27823	86055
0	26657	86065
0	25456	86076
0	24564	86088
0	23783	86100
0	23382	86114
0	23007	86124
0	22303	86135
0	21682	86147
0	21077	86158
0	20419	86170
0	19808	86182
0	19014	86194
0	18256	86205
0	17662	86217
0	17054	86229
0	16615	86241
0	16180	86253
0	15671	86264
0	14959	86276
0	14483	86288
0	14299	86300
0	14069	86311
0	14020	86323
0	13718	86335
0	13283	86347
0	12933	86358
0	12588	86370
0	12271	86382
0	11935	86394
0	11700	86406
0	11671	86417
0	11488	86429
0	11396	86441
0	10947	86455
0	10746	86465
0	10790	86476
0	10573	86488
0	10392	86500
0	10081	86511
0	9850	86523
0	9745	86535
0	9713	86547
0	9711	86558
0	9744	86570
0	9741	86582
0	9633	86594
0	9328	86605
0	9283	86617
0	9190	86629
0	9222	86641
0	8975	86653
0	9024	86664
0	9204	86676
0	9108	86688
0	8909	86700
0	8784	86711
0	8862	86723
0	8646	86735
0	8461	86747
0	8385	86758
0	8333	86770
0	8200	86782
0	8201	86794
0	8100	86806
0	7870	86817
0	7828	86829
0	8265	86844
0	8625	86853
0	8303	86864
0	8372	86878
0	8392	86888
0	8236	86900
0	7996	86911
0	7889	86923
0	7829	86935
0	7725	86947
0	7735	86958
0	7903	86970
0	7997	86982
0	7968	86994
0	7853	87006
0	7866	87017
0	7609	87029
0	7429	87041
0	7384	87053
0	7235	87064
0	7187	87076
0	7310	87088
0	7168	87100
0	7193	87111
0	7389	87123
0	7394	87135
0	7251	87147
0	7093	87159
0	7024	87170
0	7119	87182
0	7414	87194
0	7512	87206
0	7887	87217
0	7968	87229
0	7711	87241
0	7256	87253
0	7140	87265
0	7177	87276
0	7036	87288
0	6847	87304
0	6620	87314
0	6877	87324
0	7015	87335
0	6975	87347
0	6955	87359
0	6952	87370
0	6889	87382
0	6947	87394
0	6976	87406
0	7181	87418
0	7352	87429
0	7099	87441
0	7075	87453
0	7076	87465
0	6858	87476
0	6731	87488
0	6558	87500
0	6730	87512
0	7029	87523
0	7014	87535
0	6843	87547
0	6732	87561
0	6749	87571
0	6843	87582
0	6946	87594
0	6911	87606
0	6993	87617
0	7080	87629
0	7025	87641
0	6803	87653
0	6709	87665
0	6861	87676
0	7001	87688
0	7021	87700
0	7157	87712
0	6989	87723
0	6838	87737
0	6710	87747
0	6714	87759
0	6969	87771
0	7193	87782
0	7275	87794
0	7176	87806
0	7120	87818
0	7212	87829
0	7185	87841
0	7124	87853
0	7067	87865
0	7236	87876
0	7218	87888
0	7261	87900
0	7174	87912
0	7314	87924
0	7580	87935
0	7515	87947
0	7443	87959
0	7555	87971
0	7639	87982
0	7575	87994
0	7521	88006
0	7501	88018
0	7492	88029
0	7347	88041
0	7356	88053
0	7486	88065
0	7585	88077
0	7698	88088
0	7688	88100
0	7615	88112
0	7501	88124
0	7566	88135
0	7543	88147
0	7601	88163
0	7609	88173
0	7629	88183
0	7497	88194
0	7555	88206
0	7706	88218
0	7740	88230
0	7784	88241
0	7880	88253
0	7898	88268
0	7838	88278
0	7798	88296
0	7715	88306
0	7369	88315
0	7154	88325
0	7324	88335
0	7549	88347
0	7456	88359
0	7315	88371
0	7331	88382
0	7333	88394
0	7322	88406
0	7478	88418
0	7370	88430
0	7397	88441
0	7516	88453
0	7500	88465
0	7673	88477
0	7669	88488
0	7658	88500
0	7648	88512
0	7559	88524
0	7440	88535
0	7352	88547
0	7516	88559
0	7519	88571
0	7476	88583
0	7655	88596
0	7674	88606
0	7646	88618
0	7585	88630
0	7420	88641
0	7542	88653
0	7689	88665
0	7571	88677
0	7509	88688
0	7554	88700
0	7529	88712
0	7419	88724
0	7499	88736
0	7523	88747
0	7685	88759
0	7745	88771
0	7651	88783
0	7583	88794
0	7557	88806
0	7425	88818
0	7528	88830
0	7502	88842
0	7498	88853
0	7599	88865
0	7631	88877
0	7494	88889
0	7455	88900
0	7571	88912
0	7468	88924
0	7680	88936
0	7661	88947
0	7571	88959
0	7607	88971
0	7638	88983
0	7660	88995
0	7550	89006
0	7612	89021
0	7715	89035
0	7636	89045
0	7563	89055
0	7525	89065
0	7502	89077
0	7533	89089
0	7527	89100
0	7625	89112
0	7624	89124
0	7611	89136
0	7649	89147
0	7881	89159
0	7606	89171
0	7515	89183
0	7561	89195
0	7628	89206
0	7571	89218
0	7655	89230
0	7600	89242
0	7630	89253
0	7514	89265
0	7478	89277
0	7433	89289
0	7523	89300
0	7625	89312
0	7655	89324
0	7683	89336
0	7523	89348
0	7544	89359
0	7576	89371
0	7518	89383
0	7520	89395
0	7548	89406
0	7579	89418
0	7353	89430
0	7448	89442
0	7670	89457
0	7508	89467
0	7458	89477
0	7467	89489
0	7629	89501
0	7627	89512
0	7677	89524
0	7551	89536
0	7670	89548
0	7821	89559
0	7717	89571
0	7661	89583
0	7615	89595
0	7593	89606
0	7597	89618
0	7541	89630
0	7538	89642
0	7717	89654
0	7576	89665
0	7440	89677
0	7478	89689
0	7518	89701
0	7282	89712
0	7375	89724
0	7664	89750
0	7469	89760
0	7400	89771
0	7374	89783
0	7513	89795
0	7572	89806
0	7693	89818
0	7737	89830
0	7734	89842
0	7525	89853
0	7505	89865
0	7512	89877
0	7591	89889
0	7509	89902
0	7462	89912
0	7487	89924
0	7555	89936
0	7453	89948
0	7532	89959
0	7692	89971
0	7644	89983
0	7574	89995
0	7652	90007
0	7665	90018
0	7497	90030
0	7491	90042
0	7425	90054
0	7486	90065
0	7573	90077
0	7741	90089
0	7706	90101
0	7590	90112
0	7533	90124
0	7601	90136
0	7588	90148
0	7416	90160
0	7333	90171
0	7650	90183
0	7647	90195
0	7713	90207
0	7628	90218
0	7398	90230
0	7415	90242
0	7624	90254
0	7739	90265
0	7772	90277
0	7595	90289
0	7480	90301
0	7477	90313
0	7700	90328
0	7660	90338
0	7655	90348
0	7675	90360
0	7638	90371
0	7693	90383
0	7661	90395
0	7455	90407
0	7541	90419
0	7566	90430
0	7681	90442
0	7621	90456
0	7639	90466
0	7665	90477
0	7537	90489
0	7535	90501
0	7520	90513
0	7533	90524
0	7550	90536
0	7543	90548
0	7571	90560
0	7653	90571
0	7790	90583
0	7817	90595
0	7695	90607
0	7739	90618
0	7575	90630
0	7466	90642
0	7656	90654
0	7659	90666
0	7754	90677
0	7655	90689
0	7460	90701
0	7581	90713
0	7603	90724
0	7528	90736
0	7558	90748
0	7654	90762
0	7721	90772
0	7577	90783
0	7580	90795
0	7614	90807
0	7561	90819
0	7596	90830
0	7587	90842
0	7660	90854
0	7705	90866
0	7619	90877
0	7678	90889
